temp,Date,Time
29.09,12/1/16,12:15:00 - PM
29.09,1/13/16,06:15:00 - PM
29.09,1/17/16,10:30:00 - AM
29.09,1/18/16,09:30:00 - AM
29.09,1/18/16,10:15:00 - AM
29.09,1/18/16,02:30:00 - PM
29.09,1/20/16,09:45:00 - AM
29.09,1/22/16,04:15:00 - PM
29.09,1/22/16,04:30:00 - PM
29.09,1/23/16,02:15:00 - PM
29.09,1/23/16,03:15:00 - PM
29.09,1/25/16,09:15:00 - AM
29.09,1/27/16,05:00:00 - PM
29.09,1/28/16,01:30:00 - PM
29.09,1/28/16,01:45:00 - PM
29.09,1/28/16,02:45:00 - PM
29.09,1/29/16,12:30:00 - PM
29.09,1/29/16,02:00:00 - PM
29.09,1/29/16,02:15:00 - PM
29.09,1/2/16,09:45:00 - AM
29.09,2/2/16,08:15:00 - AM
29.09,3/2/16,06:00:00 - PM
29.09,4/2/16,08:00:00 - AM
29.09,7/2/16,08:15:00 - AM
29.09,8/2/16,06:45:00 - PM
29.09,2/13/16,01:00:00 - AM
29.09,2/13/16,01:15:00 - AM
29.09,2/13/16,01:30:00 - AM
29.09,2/14/16,12:00:00 - AM
29.09,2/14/16,01:00:00 - AM
29.09,2/14/16,01:15:00 - AM
29.09,2/14/16,02:30:00 - AM
29.09,2/14/16,02:45:00 - AM
29.09,2/14/16,03:00:00 - AM
29.09,2/14/16,03:15:00 - AM
29.09,2/14/16,05:15:00 - AM
29.09,2/14/16,07:00:00 - PM
29.09,2/14/16,07:15:00 - PM
29.09,2/15/16,09:15:00 - AM
29.09,2/16/16,12:45:00 - PM
29.09,2/21/16,12:30:00 - PM
29.09,2/27/16,11:45:00 - AM
29.09,2/27/16,12:15:00 - PM
29.09,2/27/16,12:45:00 - PM
29.09,3/3/16,10:15:00 - AM
29.09,4/3/16,11:30:00 - AM
29.09,5/3/16,04:00:00 - PM
29.09,6/3/16,08:15:00 - AM
29.09,7/3/16,07:15:00 - PM
29.09,10/3/16,07:45:00 - AM
29.09,10/3/16,06:00:00 - PM
29.09,3/13/16,07:15:00 - PM
29.09,3/14/16,08:00:00 - AM
29.09,3/14/16,07:00:00 - PM
29.09,3/17/16,01:30:00 - AM
29.09,3/17/16,02:30:00 - AM
29.09,3/17/16,02:45:00 - AM
29.09,3/18/16,12:00:00 - AM
29.09,3/18/16,12:15:00 - AM
29.09,3/18/16,12:30:00 - AM
29.09,3/18/16,12:45:00 - AM
29.09,3/18/16,01:00:00 - AM
29.09,3/18/16,01:15:00 - AM
29.09,3/18/16,01:30:00 - AM
29.09,3/18/16,01:45:00 - AM
29.09,3/18/16,07:00:00 - AM
29.09,3/26/16,01:00:00 - AM
29.09,3/26/16,02:00:00 - AM
29.09,3/28/16,05:15:00 - AM
29.09,3/28/16,05:30:00 - AM
29.09,3/28/16,05:45:00 - AM
29.09,3/31/16,06:45:00 - AM
29.09,3/31/16,07:00:00 - AM
29.09,1/4/16,03:00:00 - AM
29.09,1/4/16,03:15:00 - AM
29.09,1/4/16,10:15:00 - PM
29.09,1/4/16,10:30:00 - PM
29.09,1/4/16,10:45:00 - PM
29.09,1/4/16,11:00:00 - PM
29.09,1/4/16,11:15:00 - PM
29.09,2/4/16,01:45:00 - AM
29.09,2/4/16,02:00:00 - AM
29.09,2/4/16,02:15:00 - AM
29.09,3/4/16,10:30:00 - AM
29.09,5/4/16,03:00:00 - AM
29.09,4/14/16,03:30:00 - AM
29.09,4/14/16,05:15:00 - AM
29.09,4/14/16,06:30:00 - AM
29.09,4/14/16,07:45:00 - PM
29.09,4/14/16,10:45:00 - PM
29.09,4/14/16,11:00:00 - PM
29.09,4/14/16,11:15:00 - PM
29.09,4/14/16,11:30:00 - PM
29.09,4/16/16,02:00:00 - AM
29.09,4/16/16,02:15:00 - AM
29.09,4/16/16,02:30:00 - AM
29.09,4/16/16,02:45:00 - AM
29.09,4/16/16,03:15:00 - AM
29.09,4/19/16,11:00:00 - AM
29.09,4/19/16,05:15:00 - PM
29.09,4/19/16,05:30:00 - PM
29.09,4/20/16,09:45:00 - AM
29.09,4/20/16,06:30:00 - PM
29.09,4/22/16,01:00:00 - PM
29.09,4/27/16,02:15:00 - AM
29.09,4/27/16,02:30:00 - AM
29.09,4/27/16,02:45:00 - AM
29.09,4/27/16,03:00:00 - AM
29.09,4/27/16,03:15:00 - AM
29.09,4/27/16,07:30:00 - PM
29.09,1/5/16,08:00:00 - PM
29.09,3/5/16,11:15:00 - AM
29.09,3/5/16,11:30:00 - AM
29.09,3/5/16,03:45:00 - PM
29.09,5/5/16,05:30:00 - PM
29.09,6/5/16,12:45:00 - PM
29.09,6/5/16,01:00:00 - PM
29.09,9/5/16,04:45:00 - PM
29.14,9/12/15,08:30:00 - AM
29.14,11/12/15,03:15:00 - PM
29.14,12/13/15,03:15:00 - PM
29.14,12/14/15,11:00:00 - AM
29.14,12/14/15,02:00:00 - PM
29.14,12/15/15,03:30:00 - PM
29.14,12/19/15,09:15:00 - AM
29.14,12/20/15,09:30:00 - AM
29.14,12/20/15,09:45:00 - AM
29.14,12/20/15,11:00:00 - AM
29.14,12/20/15,11:15:00 - AM
29.14,12/20/15,03:30:00 - PM
29.14,12/26/15,09:30:00 - AM
29.14,12/26/15,09:45:00 - AM
29.14,12/26/15,03:15:00 - PM
29.14,12/27/15,05:15:00 - PM
29.14,12/28/15,03:15:00 - PM
29.14,12/30/15,05:15:00 - PM
29.14,1/1/16,03:45:00 - PM
29.14,5/1/16,12:00:00 - PM
29.14,5/1/16,01:15:00 - PM
29.14,9/1/16,10:30:00 - AM
29.14,10/1/16,05:45:00 - PM
29.14,1/13/16,06:00:00 - PM
29.14,1/18/16,11:15:00 - AM
29.14,1/19/16,03:30:00 - PM
29.14,1/20/16,04:00:00 - PM
29.14,1/22/16,04:00:00 - PM
29.14,1/23/16,03:00:00 - PM
29.14,1/24/16,10:00:00 - AM
29.14,1/24/16,01:15:00 - PM
29.14,1/24/16,01:30:00 - PM
29.14,1/24/16,01:45:00 - PM
29.14,1/28/16,02:30:00 - PM
29.14,1/29/16,08:15:00 - AM
29.14,1/30/16,03:15:00 - PM
29.14,1/31/16,02:15:00 - PM
29.14,2/2/16,06:00:00 - PM
29.14,5/2/16,05:45:00 - PM
29.14,6/2/16,08:15:00 - AM
29.14,6/2/16,06:30:00 - PM
29.14,11/2/16,07:45:00 - AM
29.14,11/2/16,07:30:00 - PM
29.14,12/2/16,10:30:00 - PM
29.14,2/14/16,04:30:00 - AM
29.14,2/14/16,04:45:00 - AM
29.14,2/14/16,05:00:00 - AM
29.14,2/14/16,06:15:00 - PM
29.14,2/15/16,11:15:00 - AM
29.14,2/16/16,01:30:00 - PM
29.14,2/21/16,12:45:00 - PM
29.14,2/22/16,06:00:00 - PM
29.14,2/24/16,09:15:00 - AM
29.14,2/27/16,12:30:00 - PM
29.14,4/3/16,01:00:00 - PM
29.14,4/3/16,05:15:00 - PM
29.14,6/3/16,06:45:00 - PM
29.14,7/3/16,08:30:00 - AM
29.14,7/3/16,07:00:00 - PM
29.14,8/3/16,06:15:00 - PM
29.14,10/3/16,08:45:00 - AM
29.14,11/3/16,11:15:00 - AM
29.14,11/3/16,05:00:00 - PM
29.14,12/3/16,06:30:00 - PM
29.14,3/13/16,07:00:00 - PM
29.14,3/15/16,06:30:00 - PM
29.14,3/16/16,07:30:00 - AM
29.14,3/16/16,07:15:00 - PM
29.14,3/17/16,01:00:00 - AM
29.14,3/17/16,01:15:00 - AM
29.14,3/17/16,11:30:00 - PM
29.14,3/18/16,07:15:00 - AM
29.14,3/18/16,09:15:00 - PM
29.14,3/20/16,06:15:00 - AM
29.14,3/26/16,12:15:00 - AM
29.14,3/27/16,03:30:00 - AM
29.14,3/28/16,04:45:00 - AM
29.14,3/31/16,06:15:00 - AM
29.14,3/31/16,07:15:00 - AM
29.14,1/4/16,02:15:00 - AM
29.14,1/4/16,02:30:00 - AM
29.14,1/4/16,03:30:00 - AM
29.14,1/4/16,03:45:00 - AM
29.14,1/4/16,07:45:00 - AM
29.14,1/4/16,08:30:00 - PM
29.14,1/4/16,08:45:00 - PM
29.14,3/4/16,11:15:00 - AM
29.14,4/4/16,04:15:00 - AM
29.14,4/4/16,04:30:00 - AM
29.14,4/4/16,06:30:00 - AM
29.14,4/4/16,06:45:00 - AM
29.14,5/4/16,12:30:00 - AM
29.14,5/4/16,12:45:00 - AM
29.14,5/4/16,01:00:00 - AM
29.14,5/4/16,01:15:00 - AM
29.14,5/4/16,02:15:00 - AM
29.14,5/4/16,02:30:00 - AM
29.14,5/4/16,07:00:00 - AM
29.14,11/4/16,04:15:00 - AM
29.14,11/4/16,04:30:00 - AM
29.14,11/4/16,04:45:00 - AM
29.14,11/4/16,05:00:00 - AM
29.14,11/4/16,05:15:00 - AM
29.14,11/4/16,07:00:00 - AM
29.14,4/14/16,03:15:00 - AM
29.14,4/14/16,06:45:00 - AM
29.14,4/14/16,09:45:00 - PM
29.14,4/14/16,10:00:00 - PM
29.14,4/16/16,01:30:00 - AM
29.14,4/16/16,07:30:00 - AM
29.14,4/16/16,07:45:00 - AM
29.14,4/16/16,05:15:00 - PM
29.14,4/17/16,08:45:00 - AM
29.14,4/17/16,03:00:00 - PM
29.14,4/19/16,11:30:00 - AM
29.14,4/21/16,12:30:00 - PM
29.14,4/22/16,08:45:00 - AM
29.14,4/22/16,12:15:00 - PM
29.14,4/26/16,09:45:00 - PM
29.14,4/26/16,10:15:00 - PM
29.14,4/27/16,01:30:00 - AM
29.14,4/27/16,01:45:00 - AM
29.14,4/27/16,07:15:00 - PM
29.14,8/5/16,03:30:00 - PM
29.14,9/5/16,04:30:00 - PM
29.19,11/12/15,03:00:00 - PM
29.19,12/12/15,02:15:00 - PM
29.19,12/12/15,03:15:00 - PM
29.19,12/14/15,01:30:00 - PM
29.19,12/15/15,03:15:00 - PM
29.19,12/19/15,03:45:00 - PM
29.19,12/23/15,11:30:00 - AM
29.19,12/23/15,11:45:00 - AM
29.19,12/26/15,10:30:00 - AM
29.19,12/26/15,03:00:00 - PM
29.19,12/29/15,04:15:00 - PM
29.19,1/1/16,09:30:00 - AM
29.19,1/1/16,12:30:00 - PM
29.19,2/1/16,03:45:00 - PM
29.19,3/1/16,03:45:00 - PM
29.19,5/1/16,12:45:00 - PM
29.19,5/1/16,01:30:00 - PM
29.19,11/1/16,05:15:00 - PM
29.19,1/13/16,05:15:00 - PM
29.19,1/13/16,05:30:00 - PM
29.19,1/14/16,04:30:00 - PM
29.19,1/15/16,08:30:00 - AM
29.19,1/15/16,05:15:00 - PM
29.19,1/16/16,08:30:00 - AM
29.19,1/16/16,05:00:00 - PM
29.19,1/17/16,04:45:00 - PM
29.19,1/18/16,10:00:00 - AM
29.19,1/20/16,10:15:00 - AM
29.19,1/20/16,10:30:00 - AM
29.19,1/20/16,10:45:00 - AM
29.19,1/22/16,09:30:00 - AM
29.19,1/22/16,03:30:00 - PM
29.19,1/24/16,01:00:00 - PM
29.19,1/25/16,05:30:00 - PM
29.19,1/26/16,06:00:00 - PM
29.19,1/27/16,04:45:00 - PM
29.19,1/29/16,12:00:00 - PM
29.19,1/29/16,02:45:00 - PM
29.19,1/30/16,02:30:00 - PM
29.19,1/2/16,04:00:00 - PM
29.19,1/2/16,04:15:00 - PM
29.19,3/2/16,05:45:00 - PM
29.19,8/2/16,08:00:00 - AM
29.19,9/2/16,08:15:00 - AM
29.19,10/2/16,06:30:00 - PM
29.19,11/2/16,07:15:00 - PM
29.19,12/2/16,09:45:00 - PM
29.19,2/13/16,10:30:00 - PM
29.19,2/14/16,02:00:00 - PM
29.19,2/14/16,05:15:00 - PM
29.19,2/15/16,09:00:00 - AM
29.19,2/15/16,09:30:00 - AM
29.19,2/21/16,05:00:00 - PM
29.19,4/3/16,10:00:00 - AM
29.19,6/3/16,06:30:00 - PM
29.19,7/3/16,08:00:00 - AM
29.19,7/3/16,06:45:00 - PM
29.19,3/13/16,06:45:00 - PM
29.19,3/15/16,06:15:00 - PM
29.19,3/17/16,07:15:00 - AM
29.19,3/17/16,06:45:00 - PM
29.19,3/17/16,07:00:00 - PM
29.19,3/17/16,10:00:00 - PM
29.19,3/17/16,10:15:00 - PM
29.19,3/17/16,10:30:00 - PM
29.19,3/17/16,10:45:00 - PM
29.19,3/18/16,10:00:00 - PM
29.19,3/19/16,06:00:00 - AM
29.19,3/19/16,06:15:00 - AM
29.19,3/20/16,05:45:00 - AM
29.19,3/21/16,05:45:00 - AM
29.19,3/21/16,06:00:00 - AM
29.19,3/21/16,06:15:00 - AM
29.19,3/26/16,06:00:00 - AM
29.19,3/27/16,06:30:00 - AM
29.19,3/28/16,04:15:00 - AM
29.19,3/31/16,05:45:00 - AM
29.19,3/31/16,07:45:00 - AM
29.19,1/4/16,01:00:00 - AM
29.19,1/4/16,01:15:00 - AM
29.19,1/4/16,08:00:00 - PM
29.19,3/4/16,01:45:00 - AM
29.19,3/4/16,11:30:00 - AM
29.19,4/4/16,12:00:00 - AM
29.19,4/4/16,12:15:00 - AM
29.19,4/4/16,12:45:00 - AM
29.19,4/4/16,01:00:00 - AM
29.19,4/4/16,01:15:00 - AM
29.19,4/4/16,07:00:00 - AM
29.19,4/4/16,11:30:00 - PM
29.19,5/4/16,01:45:00 - AM
29.19,11/4/16,03:45:00 - AM
29.19,4/14/16,02:45:00 - AM
29.19,4/14/16,07:15:00 - PM
29.19,4/16/16,01:15:00 - AM
29.19,4/17/16,09:00:00 - AM
29.19,4/20/16,05:30:00 - PM
29.19,4/22/16,12:00:00 - PM
29.19,4/25/16,04:45:00 - PM
29.19,4/27/16,01:00:00 - AM
29.19,1/5/16,07:45:00 - PM
29.19,2/5/16,09:45:00 - AM
29.19,5/5/16,10:30:00 - AM
29.19,5/5/16,10:45:00 - AM
29.19,5/5/16,05:15:00 - PM
29.19,7/5/16,10:15:00 - AM
29.19,7/5/16,03:30:00 - PM
29.24,12/13/15,10:30:00 - AM
29.24,12/15/15,03:00:00 - PM
29.24,12/20/15,10:00:00 - AM
29.24,12/20/15,10:15:00 - AM
29.24,12/20/15,03:15:00 - PM
29.24,12/21/15,12:00:00 - PM
29.24,12/21/15,02:15:00 - PM
29.24,12/26/15,11:00:00 - AM
29.24,12/28/15,06:45:00 - PM
29.24,12/28/15,07:30:00 - PM
29.24,4/1/16,02:30:00 - PM
29.24,5/1/16,12:30:00 - PM
29.24,10/1/16,10:45:00 - AM
29.24,11/1/16,09:45:00 - AM
29.24,12/1/16,05:00:00 - PM
29.24,1/13/16,04:45:00 - PM
29.24,1/13/16,05:00:00 - PM
29.24,1/17/16,04:15:00 - PM
29.24,1/18/16,11:30:00 - AM
29.24,1/19/16,02:30:00 - PM
29.24,1/20/16,03:30:00 - PM
29.24,1/22/16,03:15:00 - PM
29.24,1/23/16,02:00:00 - PM
29.24,1/24/16,12:45:00 - PM
29.24,1/25/16,05:15:00 - PM
29.24,1/28/16,11:45:00 - AM
29.24,1/29/16,12:45:00 - PM
29.24,1/29/16,02:30:00 - PM
29.24,1/31/16,01:45:00 - PM
29.24,1/2/16,11:30:00 - AM
29.24,4/2/16,06:15:00 - PM
29.24,5/2/16,05:30:00 - PM
29.24,6/2/16,06:15:00 - PM
29.24,10/2/16,08:15:00 - AM
29.24,12/2/16,09:30:00 - PM
29.24,2/14/16,01:45:00 - PM
29.24,2/15/16,10:00:00 - AM
29.24,2/15/16,10:15:00 - AM
29.24,2/24/16,11:15:00 - AM
29.24,3/3/16,10:45:00 - AM
29.24,4/3/16,01:15:00 - PM
29.24,6/3/16,08:30:00 - AM
29.24,7/3/16,06:30:00 - PM
29.24,3/14/16,06:30:00 - PM
29.24,3/16/16,07:45:00 - AM
29.24,3/17/16,06:30:00 - PM
29.24,3/17/16,07:30:00 - PM
29.24,3/17/16,07:45:00 - PM
29.24,3/17/16,08:00:00 - PM
29.24,3/17/16,08:15:00 - PM
29.24,3/17/16,09:00:00 - PM
29.24,3/17/16,09:15:00 - PM
29.24,3/18/16,08:30:00 - PM
29.24,3/18/16,10:30:00 - PM
29.24,3/18/16,10:45:00 - PM
29.24,3/19/16,04:30:00 - AM
29.24,3/19/16,04:45:00 - AM
29.24,3/20/16,04:30:00 - AM
29.24,3/20/16,04:45:00 - AM
29.24,3/20/16,05:00:00 - AM
29.24,3/20/16,05:15:00 - AM
29.24,3/20/16,06:45:00 - AM
29.24,3/21/16,04:00:00 - AM
29.24,3/22/16,04:45:00 - AM
29.24,3/22/16,05:00:00 - AM
29.24,3/22/16,06:30:00 - AM
29.24,3/24/16,05:30:00 - AM
29.24,3/24/16,05:45:00 - AM
29.24,3/24/16,06:00:00 - AM
29.24,3/25/16,09:00:00 - PM
29.24,3/26/16,03:00:00 - AM
29.24,3/26/16,05:15:00 - AM
29.24,3/26/16,07:00:00 - AM
29.24,3/28/16,03:30:00 - AM
29.24,3/28/16,07:30:00 - AM
29.24,3/30/16,05:00:00 - AM
29.24,3/30/16,06:15:00 - AM
29.24,3/31/16,05:30:00 - AM
29.24,3/31/16,08:15:00 - AM
29.24,3/31/16,08:30:00 - AM
29.24,3/31/16,08:45:00 - AM
29.24,3/31/16,11:30:00 - PM
29.24,3/31/16,11:45:00 - PM
29.24,1/4/16,12:30:00 - AM
29.24,1/4/16,07:00:00 - PM
29.24,1/4/16,07:15:00 - PM
29.24,3/4/16,07:00:00 - PM
29.24,3/4/16,11:15:00 - PM
29.24,3/4/16,11:30:00 - PM
29.24,4/4/16,07:15:00 - AM
29.24,4/4/16,11:00:00 - PM
29.24,6/4/16,05:45:00 - AM
29.24,6/4/16,06:00:00 - AM
29.24,6/4/16,06:30:00 - AM
29.24,10/4/16,11:30:00 - PM
29.24,10/4/16,11:45:00 - PM
29.24,11/4/16,12:15:00 - AM
29.24,11/4/16,02:30:00 - AM
29.24,11/4/16,03:15:00 - AM
29.24,11/4/16,07:15:00 - AM
29.24,4/14/16,07:00:00 - PM
29.24,4/15/16,07:45:00 - AM
29.24,4/16/16,12:30:00 - AM
29.24,4/16/16,08:30:00 - AM
29.24,4/16/16,08:45:00 - AM
29.24,4/16/16,05:00:00 - PM
29.24,4/17/16,09:15:00 - AM
29.24,4/17/16,02:45:00 - PM
29.24,4/19/16,04:15:00 - PM
29.24,4/20/16,05:15:00 - PM
29.24,4/22/16,11:45:00 - AM
29.24,4/26/16,09:30:00 - PM
29.24,4/26/16,11:45:00 - PM
29.24,4/27/16,09:30:00 - AM
29.24,4/27/16,09:45:00 - AM
29.24,5/5/16,11:00:00 - AM
29.24,7/5/16,03:15:00 - PM
29.24,8/5/16,12:15:00 - PM
29.29,11/12/15,11:00:00 - AM
29.29,12/13/15,02:30:00 - PM
29.29,12/13/15,02:45:00 - PM
29.29,12/15/15,10:45:00 - AM
29.29,12/15/15,02:45:00 - PM
29.29,12/16/15,09:30:00 - AM
29.29,12/19/15,10:45:00 - AM
29.29,12/19/15,11:00:00 - AM
29.29,12/19/15,03:15:00 - PM
29.29,12/20/15,12:00:00 - PM
29.29,12/20/15,03:00:00 - PM
29.29,12/21/15,02:00:00 - PM
29.29,12/23/15,03:00:00 - PM
29.29,12/26/15,11:15:00 - AM
29.29,12/28/15,01:15:00 - PM
29.29,12/30/15,09:15:00 - AM
29.29,1/1/16,10:30:00 - AM
29.29,4/1/16,02:00:00 - PM
29.29,9/1/16,11:00:00 - AM
29.29,10/1/16,11:00:00 - AM
29.29,11/1/16,05:00:00 - PM
29.29,12/1/16,04:45:00 - PM
29.29,1/13/16,04:00:00 - PM
29.29,1/14/16,04:15:00 - PM
29.29,1/16/16,08:45:00 - AM
29.29,1/16/16,04:45:00 - PM
29.29,1/17/16,04:00:00 - PM
29.29,1/18/16,12:00:00 - PM
29.29,1/18/16,12:15:00 - PM
29.29,1/18/16,12:30:00 - PM
29.29,1/19/16,02:00:00 - PM
29.29,1/19/16,02:45:00 - PM
29.29,1/20/16,03:15:00 - PM
29.29,1/26/16,05:45:00 - PM
29.29,1/28/16,11:30:00 - AM
29.29,1/28/16,12:45:00 - PM
29.29,1/2/16,03:45:00 - PM
29.29,2/2/16,08:45:00 - AM
29.29,4/2/16,08:15:00 - AM
29.29,7/2/16,06:00:00 - PM
29.29,8/2/16,08:15:00 - AM
29.29,9/2/16,06:15:00 - PM
29.29,10/2/16,06:15:00 - PM
29.29,12/2/16,08:30:00 - PM
29.29,12/2/16,08:45:00 - PM
29.29,12/2/16,09:00:00 - PM
29.29,2/13/16,09:30:00 - PM
29.29,2/13/16,09:45:00 - PM
29.29,2/13/16,10:00:00 - PM
29.29,2/21/16,02:00:00 - PM
29.29,2/21/16,02:15:00 - PM
29.29,2/21/16,04:30:00 - PM
29.29,2/24/16,09:30:00 - AM
29.29,2/27/16,02:00:00 - PM
29.29,2/27/16,03:00:00 - PM
29.29,4/3/16,12:15:00 - PM
29.29,4/3/16,05:00:00 - PM
29.29,7/3/16,09:00:00 - AM
29.29,11/3/16,11:45:00 - AM
29.29,11/3/16,04:30:00 - PM
29.29,3/15/16,08:00:00 - AM
29.29,3/15/16,06:00:00 - PM
29.29,3/16/16,06:45:00 - PM
29.29,3/19/16,03:45:00 - AM
29.29,3/19/16,11:00:00 - PM
29.29,3/21/16,03:15:00 - AM
29.29,3/21/16,03:30:00 - AM
29.29,3/22/16,04:00:00 - AM
29.29,3/22/16,04:15:00 - AM
29.29,3/22/16,06:45:00 - AM
29.29,3/22/16,09:15:00 - PM
29.29,3/22/16,09:30:00 - PM
29.29,3/22/16,09:45:00 - PM
29.29,3/22/16,10:15:00 - PM
29.29,3/22/16,10:30:00 - PM
29.29,3/22/16,10:45:00 - PM
29.29,3/24/16,04:30:00 - AM
29.29,3/24/16,04:45:00 - AM
29.29,3/24/16,06:45:00 - AM
29.29,3/24/16,07:00:00 - AM
29.29,3/25/16,05:15:00 - AM
29.29,3/25/16,05:30:00 - AM
29.29,3/25/16,10:30:00 - PM
29.29,3/26/16,03:30:00 - AM
29.29,3/26/16,03:45:00 - AM
29.29,3/26/16,04:00:00 - AM
29.29,3/26/16,04:15:00 - AM
29.29,3/26/16,04:30:00 - AM
29.29,3/28/16,03:00:00 - AM
29.29,3/28/16,07:45:00 - AM
29.29,3/29/16,03:45:00 - AM
29.29,3/29/16,05:45:00 - AM
29.29,3/29/16,06:00:00 - AM
29.29,3/29/16,06:30:00 - AM
29.29,3/30/16,04:45:00 - AM
29.29,3/30/16,06:30:00 - AM
29.29,3/31/16,09:15:00 - AM
29.29,3/31/16,10:45:00 - PM
29.29,1/4/16,06:15:00 - PM
29.29,3/4/16,01:30:00 - AM
29.29,3/4/16,12:00:00 - PM
29.29,3/4/16,06:45:00 - PM
29.29,3/4/16,10:15:00 - PM
29.29,3/4/16,10:30:00 - PM
29.29,3/4/16,10:45:00 - PM
29.29,4/4/16,10:45:00 - PM
29.29,6/4/16,04:45:00 - AM
29.29,6/4/16,05:00:00 - AM
29.29,9/4/16,07:00:00 - AM
29.29,10/4/16,11:00:00 - PM
29.29,4/14/16,01:45:00 - AM
29.29,4/14/16,06:45:00 - PM
29.29,4/15/16,08:15:00 - AM
29.29,4/16/16,12:00:00 - AM
29.29,4/16/16,09:00:00 - AM
29.29,4/19/16,03:30:00 - PM
29.29,4/21/16,12:00:00 - PM
29.29,4/22/16,09:00:00 - AM
29.29,4/22/16,09:30:00 - AM
29.29,4/22/16,10:45:00 - AM
29.29,4/22/16,11:00:00 - AM
29.29,4/22/16,11:15:00 - AM
29.29,4/26/16,09:00:00 - AM
29.29,4/26/16,11:15:00 - PM
29.29,4/26/16,11:30:00 - PM
29.29,1/5/16,11:15:00 - AM
29.29,2/5/16,10:00:00 - AM
29.29,2/5/16,06:15:00 - PM
29.29,4/5/16,09:45:00 - AM
29.29,7/5/16,03:00:00 - PM
29.34,11/12/15,02:15:00 - PM
29.34,12/12/15,02:45:00 - PM
29.34,12/13/15,10:00:00 - AM
29.34,12/13/15,02:15:00 - PM
29.34,12/16/15,01:45:00 - PM
29.34,12/19/15,09:45:00 - AM
29.34,12/20/15,02:45:00 - PM
29.34,12/23/15,01:00:00 - PM
29.34,12/28/15,07:00:00 - PM
29.34,12/30/15,04:45:00 - PM
29.34,1/1/16,03:30:00 - PM
29.34,2/1/16,03:15:00 - PM
29.34,3/1/16,11:00:00 - AM
29.34,9/1/16,01:15:00 - PM
29.34,10/1/16,11:15:00 - AM
29.34,12/1/16,04:30:00 - PM
29.34,1/13/16,03:45:00 - PM
29.34,1/15/16,04:45:00 - PM
29.34,1/18/16,01:30:00 - PM
29.34,1/19/16,10:30:00 - AM
29.34,1/19/16,01:45:00 - PM
29.34,1/20/16,03:00:00 - PM
29.34,1/21/16,04:30:00 - PM
29.34,1/22/16,09:45:00 - AM
29.34,1/23/16,09:00:00 - AM
29.34,1/24/16,12:30:00 - PM
29.34,1/25/16,04:45:00 - PM
29.34,1/28/16,11:15:00 - AM
29.34,1/28/16,12:30:00 - PM
29.34,1/30/16,09:30:00 - AM
29.34,1/30/16,09:45:00 - AM
29.34,1/31/16,01:00:00 - PM
29.34,1/2/16,02:45:00 - PM
29.34,1/2/16,03:15:00 - PM
29.34,5/2/16,05:15:00 - PM
29.34,8/2/16,06:15:00 - PM
29.34,11/2/16,08:00:00 - AM
29.34,12/2/16,08:00:00 - PM
29.34,2/14/16,01:30:00 - PM
29.34,2/21/16,01:30:00 - PM
29.34,2/21/16,03:30:00 - PM
29.34,2/21/16,03:45:00 - PM
29.34,2/21/16,04:15:00 - PM
29.34,2/23/16,09:15:00 - AM
29.34,2/23/16,03:15:00 - PM
29.34,2/27/16,02:45:00 - PM
29.34,7/3/16,09:15:00 - AM
29.34,8/3/16,05:45:00 - PM
29.34,11/3/16,04:15:00 - PM
29.34,3/17/16,12:15:00 - AM
29.34,3/17/16,07:30:00 - AM
29.34,3/18/16,08:00:00 - PM
29.34,3/19/16,02:15:00 - AM
29.34,3/19/16,02:30:00 - AM
29.34,3/19/16,02:45:00 - AM
29.34,3/19/16,03:00:00 - AM
29.34,3/19/16,07:00:00 - AM
29.34,3/19/16,09:15:00 - PM
29.34,3/19/16,09:30:00 - PM
29.34,3/19/16,10:15:00 - PM
29.34,3/21/16,02:15:00 - AM
29.34,3/21/16,02:30:00 - AM
29.34,3/22/16,03:15:00 - AM
29.34,3/23/16,12:30:00 - AM
29.34,3/23/16,12:45:00 - AM
29.34,3/23/16,01:00:00 - AM
29.34,3/23/16,01:15:00 - AM
29.34,3/23/16,01:30:00 - AM
29.34,3/23/16,01:45:00 - AM
29.34,3/23/16,02:15:00 - AM
29.34,3/23/16,02:30:00 - AM
29.34,3/23/16,02:45:00 - AM
29.34,3/23/16,03:00:00 - AM
29.34,3/23/16,04:00:00 - AM
29.34,3/23/16,04:15:00 - AM
29.34,3/23/16,04:30:00 - AM
29.34,3/23/16,04:45:00 - AM
29.34,3/23/16,06:00:00 - AM
29.34,3/23/16,06:15:00 - AM
29.34,3/23/16,06:30:00 - AM
29.34,3/23/16,06:45:00 - AM
29.34,3/25/16,04:00:00 - AM
29.34,3/25/16,04:15:00 - AM
29.34,3/25/16,04:30:00 - AM
29.34,3/26/16,07:15:00 - AM
29.34,3/28/16,02:15:00 - AM
29.34,3/28/16,08:00:00 - AM
29.34,3/29/16,03:15:00 - AM
29.34,3/30/16,06:45:00 - AM
29.34,3/31/16,04:15:00 - AM
29.34,3/31/16,10:30:00 - PM
29.34,1/4/16,03:30:00 - PM
29.34,1/4/16,04:00:00 - PM
29.34,1/4/16,04:30:00 - PM
29.34,1/4/16,05:00:00 - PM
29.34,1/4/16,05:15:00 - PM
29.34,2/4/16,07:45:00 - AM
29.34,3/4/16,12:15:00 - PM
29.34,3/4/16,09:00:00 - PM
29.34,3/4/16,09:45:00 - PM
29.34,5/4/16,07:30:00 - AM
